,url,date,rawContent,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,links,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,card,viewCount,vibe
0,https://twitter.com/arnold_schw/status/1629467415154237440,2023-02-25 13:04:40+00:00,@sopdamar tu est super rigolo guignol.,@sopdamar tu est super rigolo guignol.,1629467415154237440,"{'username': 'arnold_schw', 'id': 1434734977367912453, 'displayname': 'macron degage.', 'rawDescription': 'fiere d etres un conservateur d extreme droite.seul notre patrie notre eglise et nos descendance compte.', 'renderedDescription': 'fiere d etres un conservateur d extreme droite.seul notre patrie notre eglise et nos descendance compte.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 9, 6, 4, 28, 32, tzinfo=datetime.timezone.utc), 'followersCount': 153, 'friendsCount': 179, 'statusesCount': 5087, 'favouritesCount': 6868, 'listedCount': 2, 'mediaCount': 348, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1629430027111608321/6p2kAjjz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1434734977367912453/1674267233', 'label': None}",0,0,0,0,1628785506858291203,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.6294416217029181e+18,"{'username': 'sopdamar', 'id': 4193193275, 'displayname': 'Sopdam', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'sopdamar', 'id': 4193193275, 'displayname': 'Sopdam', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,,
1,https://twitter.com/mumma84809063/status/1629467411773640704,2023-02-25 13:04:39+00:00,@RockOla69 Macron menee Kiinaan kylään!,@RockOla69 Macron menee Kiinaan kylään!,1629467411773640704,"{'username': 'mumma84809063', 'id': 1548588361178390529, 'displayname': 'mumma', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 7, 17, 8, 40, 35, tzinfo=datetime.timezone.utc), 'followersCount': 10, 'friendsCount': 64, 'statusesCount': 317, 'favouritesCount': 6270, 'listedCount': 0, 'mediaCount': 14, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1548588835038281729/4b4zqx20_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,1629182400696573953,fi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,1.629182400696574e+18,"{'username': 'RockOla69', 'id': 2417209184, 'displayname': 'ProFin🇫🇮🇪🇺🇪🇪🇸🇪🇺🇦', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'RockOla69', 'id': 2417209184, 'displayname': 'ProFin🇫🇮🇪🇺🇪🇪🇸🇪🇺🇦', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,,
2,https://twitter.com/FranceAthee/status/1629467405566062594,2023-02-25 13:04:38+00:00,"@SylvioL8315 @CharlesScipion @SamsonLNoir @f_philippot C’est toute la différence entre la France et la Russie.
En France, on peut détester Macron et l’exprimer. Ce n’est pas un délit mais un droit.","@SylvioL8315 @CharlesScipion @SamsonLNoir @f_philippot C’est toute la différence entre la France et la Russie.
En France, on peut détester Macron et l’exprimer. Ce n’est pas un délit mais un droit.",1629467405566062594,"{'username': 'FranceAthee', 'id': 1352878218513162241, 'displayname': 'France Athée 🏛🇫🇷🇪🇺🇺🇦🇹🇼', 'rawDescription': '""Vous avez voulu éviter la guerre au prix du déshonneur. Vous avez le déshonneur et vous aurez la guerre.""', 'renderedDescription': '""Vous avez voulu éviter la guerre au prix du déshonneur. Vous avez le déshonneur et vous aurez la guerre.""', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 1, 23, 7, 18, 23, tzinfo=datetime.timezone.utc), 'followersCount': 464, 'friendsCount': 939, 'statusesCount': 13780, 'favouritesCount': 7046, 'listedCount': 7, 'mediaCount': 598, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1629181923737186304/NGN7Gak__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1352878218513162241/1613047450', 'label': None}",0,0,0,0,1625449043496148997,fr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,1.629466135815938e+18,"{'username': 'SylvioL8315', 'id': 1240363569742569474, 'displayname': 'Sylvio8315', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'SylvioL8315', 'id': 1240363569742569474, 'displayname': 'Sylvio8315', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'CharlesScipion', 'id': 1063523746097623040, 'displayname': 'Charles Scipion', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'SamsonLNoir', 'id': 765264851878961152, 'displayname': 'Samson Lenoir', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'f_philippot', 'id': 472412809, 'displayname': 'Florian Philippot', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,,
3,https://twitter.com/keithsxsa/status/1629467371093073922,2023-02-25 13:04:29+00:00,@Foxnathh exposed https://t.co/NJPK6e1RAa,@Foxnathh exposed https://t.co/NJPK6e1RAa,1629467371093073922,"{'username': 'keithsxsa', 'id': 856484647001370624, 'displayname': 'macron hater 🇨🇵', 'rawDescription': '@asse \n@gothboiclique ✝️ we had all of it planned out', 'renderedDescription': '@asse \n@gothboiclique ✝️ we had all of it planned out', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2017, 4, 24, 12, 27, 7, tzinfo=datetime.timezone.utc), 'followersCount': 107, 'friendsCount': 474, 'statusesCount': 8458, 'favouritesCount': 7688, 'listedCount': 0, 'mediaCount': 434, 'location': 'Albuquerque', 'protected': False, 'link': {'text': 'instagram.com/enzoflrt/', 'url': 'https://www.instagram.com/enzoflrt/', 'tcourl': 'https://t.co/QxuG7C3rnl', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1614041405952761856/hu1-8C0k_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/856484647001370624/1672536031', 'label': None}",0,0,0,0,1629467371093073922,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,"[{'previewUrl': 'https://pbs.twimg.com/media/Fp0H8DtWwAEB3kY?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fp0H8DtWwAEB3kY?format=jpg&name=large', 'altText': None}]",,,,,"[{'username': 'Foxnathh', 'id': 716597587193806848, 'displayname': '𝖓𝐚𝖙𝖍𝐚𝖓.', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,,
4,https://twitter.com/guizmette24/status/1629467363530637313,2023-02-25 13:04:28+00:00,Il en manque! vous avez oublié la photo de Macron!,Il en manque! vous avez oublié la photo de Macron!,1629467363530637313,"{'username': 'guizmette24', 'id': 1608159563722768384, 'displayname': 'guizmette 974', 'rawDescription': ""la vérité désarmée et l'amour inconditionnel auront le mot de la fin ..  le juste, même temporairement vaincu, est plus fort que le mal triomphant. MLK"", 'renderedDescription': ""la vérité désarmée et l'amour inconditionnel auront le mot de la fin ..  le juste, même temporairement vaincu, est plus fort que le mal triomphant. MLK"", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 12, 28, 17, 55, 3, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 111, 'statusesCount': 1016, 'favouritesCount': 724, 'listedCount': 0, 'mediaCount': 5, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1627221218314055682/icRLGImN_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1608159563722768384/1673780088', 'label': None}",0,0,0,0,1629467363530637313,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,"{'url': 'https://twitter.com/DrEliDavid/status/1629231883597799425', 'date': datetime.datetime(2023, 2, 24, 21, 28, 45, tzinfo=datetime.timezone.utc), 'rawContent': 'The real pandemic https://t.co/PArzrxFnpV', 'renderedContent': 'The real pandemic https://t.co/PArzrxFnpV', 'id': 1629231883597799425, 'user': {'username': 'DrEliDavid', 'id': 801203059359678464, 'displayname': 'Dr. Eli David', 'rawDescription': 'Researcher, Lecturer, Entrepreneur & Investor | Co-Founder at @DeepInstinctSec & DeepCube | Top 100 Most Influential Twitter Accounts | All opinions are my own.', 'renderedDescription': 'Researcher, Lecturer, Entrepreneur & Investor | Co-Founder at @DeepInstinctSec & DeepCube | Top 100 Most Influential Twitter Accounts | All opinions are my own.', 'descriptionLinks': None, 'verified': True, 'created': datetime.datetime(2016, 11, 22, 23, 17, 49, tzinfo=datetime.timezone.utc), 'followersCount': 327230, 'friendsCount': 4925, 'statusesCount': 5768, 'favouritesCount': 21091, 'listedCount': 1734, 'mediaCount': 2013, 'location': '', 'protected': False, 'link': {'text': 'elidavid.com', 'url': 'http://elidavid.com', 'tcourl': 'https://t.co/PXDVHwY2Ye', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1469311196616704005/8ebbwzTe_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/801203059359678464/1586907106', 'label': None}, 'replyCount': 728, 'retweetCount': 5949, 'likeCount': 22706, 'quoteCount': 220, 'conversationId': 1629231883597799425, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'links': None, 'media': [{'previewUrl': 'https://pbs.twimg.com/media/FpwxwzgXgAAvl8s?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FpwxwzgXgAAvl8s?format=jpg&name=large', 'altText': None}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': None, 'viewCount': 387697, 'vibe': None}",,,,,,,,,,
5,https://twitter.com/ulusal_gundem/status/1629467361605738497,2023-02-25 13:04:27+00:00,"Fransa Cumhurbaşkanı Macron, Nisan’da Çin’e gidecek https://t.co/YF3eMvhINE","Fransa Cumhurbaşkanı Macron, Nisan’da Çin’e gidecek ulusalgundem.com/fransa-cumhurb…",1629467361605738497,"{'username': 'ulusal_gundem', 'id': 1349115924318724098, 'displayname': 'Ulusal Gündem', 'rawDescription': 'Ulusal Gündem haber sitesinin resmi Twitter hesabıdır Takip etmeyi unutmayın', 'renderedDescription': 'Ulusal Gündem haber sitesinin resmi Twitter hesabıdır Takip etmeyi unutmayın', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 1, 12, 22, 8, 10, tzinfo=datetime.timezone.utc), 'followersCount': 4093, 'friendsCount': 364, 'statusesCount': 163732, 'favouritesCount': 0, 'listedCount': 7, 'mediaCount': 1161, 'location': '', 'protected': False, 'link': {'text': 'ulusalgundem.com', 'url': 'https://ulusalgundem.com', 'tcourl': 'https://t.co/NolXHdBQKX', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1349116382345125889/6s59uVXw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1349115924318724098/1668447428', 'label': None}",0,0,0,0,1629467361605738497,tr,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",http://publicize.wp.com/,Jetpack.com,"[{'text': 'ulusalgundem.com/fransa-cumhurb…', 'url': 'https://ulusalgundem.com/fransa-cumhurbaskani-macron-nisanda-cine-gidecek/', 'tcourl': 'https://t.co/YF3eMvhINE', 'indices': (52, 75)}]",,,,,,,,,,,"{'title': 'Fransa Cumhurbaşkanı Macron, Nisan’da Çin’e Gidecek | Ulusal Gündem', 'url': 'https://ulusalgundem.com/fransa-cumhurbaskani-macron-nisanda-cine-gidecek/', 'description': ""FRANSA CUMHURBAŞKANI MACRON, NİSAN'DA ÇİN'E GİDECEK"", 'thumbnailUrl': 'https://pbs.twimg.com/card_img/1629467376394854401/MaPhXOlj?format=jpg&name=orig', 'siteUser': None, 'creatorUser': None}",,
6,https://twitter.com/HaberPusu/status/1629467357054750721,2023-02-25 13:04:26+00:00,"Fransa Cumhurbaşkanı Emmanuel Macron, Fransa’nın başkenti Paris’te düzenlenen bir tarım fuarında yaptığı açıklamada, Nisan ayının başında Çin’e gideceğini belirterek, “Çin’in barış çabalarına dahil olması iyi bir şey” dedi.

Fransa Cumhurbaşkanı Emmanuel… https://t.co/cg8Zt7lFP5","Fransa Cumhurbaşkanı Emmanuel Macron, Fransa’nın başkenti Paris’te düzenlenen bir tarım fuarında yaptığı açıklamada, Nisan ayının başında Çin’e gideceğini belirterek, “Çin’in barış çabalarına dahil olması iyi bir şey” dedi.

Fransa Cumhurbaşkanı Emmanuel… ift.tt/J6iUvmw",1629467357054750721,"{'username': 'HaberPusu', 'id': 1330784250774364162, 'displayname': 'Pusuhaber', 'rawDescription': 'https://t.co/fJKLGONzPU\nDoğru Habercilik', 'renderedDescription': 'pusuhaber.net\nDoğru Habercilik', 'descriptionLinks': [{'text': 'pusuhaber.net', 'url': 'http://www.pusuhaber.net', 'tcourl': 'https://t.co/fJKLGONzPU', 'indices': (0, 23)}], 'verified': False, 'created': datetime.datetime(2020, 11, 23, 8, 4, 32, tzinfo=datetime.timezone.utc), 'followersCount': 616, 'friendsCount': 47, 'statusesCount': 119457, 'favouritesCount': 4, 'listedCount': 5, 'mediaCount': 1890, 'location': '', 'protected': False, 'link': {'text': 'pusuhaber.net', 'url': 'https://pusuhaber.net', 'tcourl': 'https://t.co/Vk8DB6gJaI', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1330784311553961984/W1fv9aTY_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,1629467357054750721,tr,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",https://ifttt.com,IFTTT,"[{'text': 'ift.tt/J6iUvmw', 'url': 'https://ift.tt/J6iUvmw', 'tcourl': 'https://t.co/cg8Zt7lFP5', 'indices': (256, 279)}]",,,,,,,,,,,"{'title': 'Fransa Cumhurbaşkanı Macron, Nisan’da Çin’e gidecek', 'url': 'https://ift.tt/J6iUvmw', 'description': ""FRANSA CUMHURBAŞKANI MACRON, NİSAN'DA ÇİN'E GİDECEK"", 'thumbnailUrl': 'https://pbs.twimg.com/card_img/1629467363920732166/JpG33Q5I?format=jpg&name=orig', 'siteUser': None, 'creatorUser': None}",,
7,https://twitter.com/RenardJauneFlo/status/1629467355582431232,2023-02-25 13:04:26+00:00,@AurelienMarq Jamais Macron n’a été aussi sincère que lorsqu’il déclara qu’il n’y a pas de culture française. Ce jour là il présenta le contenu de ce que serait sa politique sur les 10 prochaines années. Contrairement à ses prédécesseurs lui croit dur comme fer à l’ADN de cette UE.,@AurelienMarq Jamais Macron n’a été aussi sincère que lorsqu’il déclara qu’il n’y a pas de culture française. Ce jour là il présenta le contenu de ce que serait sa politique sur les 10 prochaines années. Contrairement à ses prédécesseurs lui croit dur comme fer à l’ADN de cette UE.,1629467355582431232,"{'username': 'RenardJauneFlo', 'id': 1619366665828941824, 'displayname': 'Renard Jaune', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2023, 1, 28, 16, 8, 8, tzinfo=datetime.timezone.utc), 'followersCount': 1056, 'friendsCount': 1064, 'statusesCount': 610, 'favouritesCount': 1568, 'listedCount': 0, 'mediaCount': 10, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1619368251812610049/EEZFXLDo_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1619366665828941824/1674923368', 'label': None}",0,0,0,0,1629464624218136576,fr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,1.6294646242181366e+18,"{'username': 'AurelienMarq', 'id': 1160511729060786176, 'displayname': 'Aurélien Marq', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'AurelienMarq', 'id': 1160511729060786176, 'displayname': 'Aurélien Marq', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,,
8,https://twitter.com/ZellKhefHayad/status/1629467352591900675,2023-02-25 13:04:25+00:00,@EmmanuelMacron Macron = la guerre.,@EmmanuelMacron Macron = la guerre.,1629467352591900675,"{'username': 'ZellKhefHayad', 'id': 499551130, 'displayname': 'ZellKhefHayad', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2012, 2, 22, 7, 16, 55, tzinfo=datetime.timezone.utc), 'followersCount': 3, 'friendsCount': 52, 'statusesCount': 785, 'favouritesCount': 363, 'listedCount': 0, 'mediaCount': 10, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",0,0,0,0,1629133505538977794,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.6291335055389778e+18,"{'username': 'EmmanuelMacron', 'id': 1976143068, 'displayname': 'Emmanuel Macron', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'EmmanuelMacron', 'id': 1976143068, 'displayname': 'Emmanuel Macron', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,,
9,https://twitter.com/Hatshepsouts/status/1629467351912443906,2023-02-25 13:04:25+00:00,"@derniere_renov Bravo !
En + il n'écoute pas la réponse de macron, ça c'est top !","@derniere_renov Bravo !
En + il n'écoute pas la réponse de macron, ça c'est top !",1629467351912443906,"{'username': 'Hatshepsouts', 'id': 91397338, 'displayname': 'Sapere Aude ! 🇪🇺', 'rawDescription': '""Qu\'est-ce que c\'est, le fascisme ? – Je ne sais pas exactement. C\'est une façon de haïr"". Romain Gary', 'renderedDescription': '""Qu\'est-ce que c\'est, le fascisme ? – Je ne sais pas exactement. C\'est une façon de haïr"". Romain Gary', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 11, 20, 18, 32, 26, tzinfo=datetime.timezone.utc), 'followersCount': 131, 'friendsCount': 631, 'statusesCount': 6633, 'favouritesCount': 17857, 'listedCount': 1, 'mediaCount': 352, 'location': 'Paris Bordeaux', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1346435639064059904/pu9NaBSG_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/91397338/1664723506', 'label': None}",0,0,0,0,1629464802891366401,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.6294648028913664e+18,"{'username': 'derniere_renov', 'id': 1500530470873972740, 'displayname': 'Dernière Rénovation', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'derniere_renov', 'id': 1500530470873972740, 'displayname': 'Dernière Rénovation', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,1.0,
10,https://twitter.com/ozwatcher777/status/1629467346195877888,2023-02-25 13:04:24+00:00,@RFI_Cn Xi 🇨🇳🧎🇫🇷 Macron,@RFI_Cn Xi 🇨🇳🧎🇫🇷 Macron,1629467346195877888,"{'username': 'ozwatcher777', 'id': 1597229246313041921, 'displayname': 'ozwatcher', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 11, 28, 14, 1, 54, tzinfo=datetime.timezone.utc), 'followersCount': 57, 'friendsCount': 167, 'statusesCount': 1009, 'favouritesCount': 10648, 'listedCount': 2, 'mediaCount': 71, 'location': 'Sydney NSW Australia', 'protected': False, 'link': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",0,0,0,0,1629456194313285632,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,1.6294561943132856e+18,"{'username': 'RFI_Cn', 'id': 20845447, 'displayname': 'RFI 华语 - 法国国际广播电台', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'RFI_Cn', 'id': 20845447, 'displayname': 'RFI 华语 - 法国国际广播电台', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,1.0,
